"","...1","primary","checked_by","needs_review","study","doi","taxon","phylum","common_name","number_of_populations","ecosystem","dispersal_mode","acclimation_time","envtl_data_reported","year","source_population","latitude","longitude","life_history_stage","sex","acclimation_temperature_1","acclimation_temperature_2","measurement_level","thermal_limit_type","thermal_limit_1","thermal_limit_2","thermal_limit_error_type","thermal_limit_error_1","thermal_limit_error_2","n_1","n_2","figure_table","notes","max_temp","min_temp","mean_temp","temp_range","upper_lower","sd1i","sd2i","yi","vi","ni"
"188",1238,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.5462519,-81.3760195,"adult","uncertain",21,29,"population","CTmax",46.875,47.43333333,"std_err",0.0802981,0.083688382,10,10,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0.253924887783967,0.264645900814238,2.06171153107469,0.306266360934158,3277
"189",1239,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.5106732,-81.60999774,"adult","uncertain",21,29,"population","CTmax",46.98958333,47.8045977,"std_err",0.090678234,0.083108352,9,9,"raw_data","NA",26.76,-5.46,10.38,32.22,"upper",0.272034702,0.249325056,2.97439658184213,0.467973195168726,3277
"190",1240,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74412505,-83.79208736,"adult","uncertain",21,29,"population","CTmax",47.48684211,47.95402299,"std_err",0.126343199,0.10457082,9,9,"raw_data","NA",29,-0.65,14.375,29.65,"upper",0.379029597,0.31371246,1.27871653582968,0.267642110527896,3277
"191",1241,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.90227444,-83.95437089,"adult","uncertain",21,29,"population","CTmax",47.23076923,48.38356164,"std_err",0.079381301,0.081905896,8,8,"raw_data","NA",29.65,-0.2,14.975,29.85,"upper",0.224524224946042,0.231664857923041,4.77690978978407,0.963089598116716,3277
"192",1236,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17067925,-84.56658413,"adult","uncertain",23,25,"population","CTmax",47.04807692,47.42105263,"std_err",0.077752945,0.070743316,8,8,"raw_data","NA",29.2,-4.48,12.4,33.68,"upper",0.219918538666899,0.200092313868891,1.67699102615071,0.337884340680938,3277
"193",1237,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.14369861,-84.53361524,"adult","uncertain",23,25,"population","CTmax",46.76470588,47.27777778,"std_err",0.116876316,0.086588524,9,9,"raw_data","NA",29.525,-4.15,12.725,33.675,"upper",0.350628948,0.259765572,1.58340142968507,0.291865557986909,3277
"194",1238,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.5462519,-81.3760195,"adult","uncertain",23,25,"population","CTmax",46.93243243,47.27272727,"std_err",0.086759681,0.052936923,9,9,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0.260279043,0.158810769,1.50300672759813,0.284973033977923,3277
"195",1239,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.5106732,-81.60999774,"adult","uncertain",23,25,"population","CTmax",47.14942529,47.43010753,"std_err",0.085782614,0.077050965,10,10,"raw_data","NA",26.76,-5.46,10.38,32.22,"upper",0.271268443883047,0.243656545313916,1.04251582290065,0.227170981024956,3277
"196",1240,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74412505,-83.79208736,"adult","uncertain",23,25,"population","CTmax",47.45454545,47.72857143,"std_err",0.088823743,0.17846995,7,7,"raw_data","NA",29,-0.65,14.375,29.65,"upper",0.235005534495914,0.472187104198132,0.687679678307998,0.302603690712778,3277
"197",1241,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.90227444,-83.95437089,"adult","uncertain",23,25,"population","CTmax",47.3125,47.58571429,"std_err",0.070247641,0.074746936,7,7,"raw_data","NA",29.65,-0.2,14.975,29.85,"upper",0.185857788274945,0.197761803920061,1.33251617277312,0.349128548239355,3277
"198",1236,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17067925,-84.56658413,"adult","uncertain",23,27,"population","CTmax",47.04807692,47.15662651,"std_err",0.077752945,0.052785829,9,9,"raw_data","NA",29.2,-4.48,12.4,33.68,"upper",0.233258835,0.158357487,0.518499652312266,0.229690052484665,3277
"199",1237,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.14369861,-84.53361524,"adult","uncertain",23,27,"population","CTmax",46.76470588,47.475,"std_err",0.116876316,0.068839843,8,8,"raw_data","NA",29.525,-4.15,12.725,33.675,"upper",0.330576142414807,0.194708479204469,2.47499979472221,0.441425749496094,3277
"200",1238,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.5462519,-81.3760195,"adult","uncertain",23,27,"population","CTmax",46.93243243,47.50505051,"std_err",0.086759681,0.05984543,10,10,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0.274358201029635,0.189247866352171,2.32676906415568,0.335346356947797,3277
"201",1239,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.5106732,-81.60999774,"adult","uncertain",23,27,"population","CTmax",47.14942529,47.85714286,"std_err",0.085782614,0.081478832,9,9,"raw_data","NA",26.76,-5.46,10.38,32.22,"upper",0.257347842,0.244436496,2.68523241485068,0.422513142271245,3277
"202",1240,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74412505,-83.79208736,"adult","uncertain",23,27,"population","CTmax",47.45454545,48.06666667,"std_err",0.088823743,0.081802417,9,9,"raw_data","NA",29,-0.65,14.375,29.65,"upper",0.266471229,0.245407251,2.27554743937897,0.366058781912894,3277
"203",1241,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.90227444,-83.95437089,"adult","uncertain",23,27,"population","CTmax",47.3125,48.13432836,"std_err",0.070247641,0.101760892,7,7,"raw_data","NA",29.65,-0.2,14.975,29.85,"upper",0.185857788274945,0.269234013424102,3.32500320672734,0.680558797312396,3277
"204",1236,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17067925,-84.56658413,"adult","uncertain",23,29,"population","CTmax",47.04807692,47.575,"std_err",0.077752945,0.077080839,8,8,"raw_data","NA",29.2,-4.48,12.4,33.68,"upper",0.219918538666899,0.218017535825794,2.2747120329302,0.41169733852367,3277
"205",1237,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.14369861,-84.53361524,"adult","uncertain",23,29,"population","CTmax",46.76470588,47.26315789,"std_err",0.116876316,0.092467958,8,8,"raw_data","NA",29.525,-4.15,12.725,33.675,"upper",0.330576142414807,0.261538880577092,1.58080834747882,0.328092344733085,3277
"206",1238,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.5462519,-81.3760195,"adult","uncertain",23,29,"population","CTmax",46.93243243,47.43333333,"std_err",0.086759681,0.083688382,10,10,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0.274358201029635,0.264645900814238,1.77960836092575,0.279175147956921,3277
"207",1239,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.5106732,-81.60999774,"adult","uncertain",23,29,"population","CTmax",47.14942529,47.8045977,"std_err",0.085782614,0.083108352,9,9,"raw_data","NA",26.76,-5.46,10.38,32.22,"upper",0.257347842,0.249325056,2.46238646292352,0.390648530355251,3277
"208",1240,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74412505,-83.79208736,"adult","uncertain",23,29,"population","CTmax",47.45454545,47.95402299,"std_err",0.088823743,0.10457082,9,9,"raw_data","NA",29,-0.65,14.375,29.65,"upper",0.266471229,0.31371246,1.63417381504937,0.296403446049806,3277
"209",1241,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.90227444,-83.95437089,"adult","uncertain",23,29,"population","CTmax",47.3125,48.38356164,"std_err",0.070247641,0.081905896,8,8,"raw_data","NA",29.65,-0.2,14.975,29.85,"upper",0.198690333253833,0.231664857923041,4.69148485039916,0.937813440672652,3277
"210",1236,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17067925,-84.56658413,"adult","uncertain",25,27,"population","CTmax",47.42105263,47.15662651,"std_err",0.070743316,0.052785829,9,9,"raw_data","NA",29.2,-4.48,12.4,33.68,"upper",0.212229948,0.158357487,-1.34479264325515,0.272457423704255,3277
"211",1237,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.14369861,-84.53361524,"adult","uncertain",25,27,"population","CTmax",47.27777778,47.475,"std_err",0.086588524,0.068839843,8,8,"raw_data","NA",29.525,-4.15,12.725,33.675,"upper",0.244909329973337,0.194708479204469,0.842677354402787,0.272190785113228,3277
"212",1238,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.5462519,-81.3760195,"adult","uncertain",25,27,"population","CTmax",47.27272727,47.50505051,"std_err",0.052936923,0.05984543,10,10,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0.167401249000954,0.189247866352171,1.24529842166833,0.238769203975241,3277
"213",1239,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.5106732,-81.60999774,"adult","uncertain",25,27,"population","CTmax",47.43010753,47.85714286,"std_err",0.077050965,0.081478832,9,9,"raw_data","NA",26.76,-5.46,10.38,32.22,"upper",0.231152895,0.244436496,1.70940526646513,0.303390732361631,3277
"214",1240,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74412505,-83.79208736,"adult","uncertain",25,27,"population","CTmax",47.72857143,48.06666667,"std_err",0.17846995,0.081802417,9,9,"raw_data","NA",29,-0.65,14.375,29.65,"upper",0.53540985,0.245407251,0.773057645114642,0.238822725629728,3277
"215",1241,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.90227444,-83.95437089,"adult","uncertain",25,27,"population","CTmax",47.58571429,48.13432836,"std_err",0.074746936,0.101760892,7,7,"raw_data","NA",29.65,-0.2,14.975,29.85,"upper",0.197761803920061,0.269234013424102,2.17372773437846,0.45446758082879,3277
"216",1236,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17067925,-84.56658413,"adult","uncertain",25,29,"population","CTmax",47.42105263,47.575,"std_err",0.070743316,0.077080839,8,8,"raw_data","NA",29.2,-4.48,12.4,33.68,"upper",0.200092313868891,0.218017535825794,0.695467978459626,0.26511486590821,3277
"217",1237,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.14369861,-84.53361524,"adult","uncertain",25,29,"population","CTmax",47.27777778,47.26315789,"std_err",0.086588524,0.092467958,8,8,"raw_data","NA",29.525,-4.15,12.725,33.675,"upper",0.244909329973337,0.261538880577092,-0.0545467754947795,0.250092979709902,3277
"218",1238,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.5462519,-81.3760195,"adult","uncertain",25,29,"population","CTmax",47.27272727,47.43333333,"std_err",0.052936923,0.083688382,10,10,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0.167401249000954,0.264645900814238,0.694599996593338,0.212061728881687,3277
"219",1239,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.5106732,-81.60999774,"adult","uncertain",25,29,"population","CTmax",47.43010753,47.8045977,"std_err",0.077050965,0.083108352,9,9,"raw_data","NA",26.76,-5.46,10.38,32.22,"upper",0.231152895,0.249325056,1.48333516930686,0.283341200680628,3277
"220",1240,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74412505,-83.79208736,"adult","uncertain",25,29,"population","CTmax",47.72857143,47.95402299,"std_err",0.17846995,0.10457082,9,9,"raw_data","NA",29,-0.65,14.375,29.65,"upper",0.53540985,0.31371246,0.489267010572432,0.228871727989847,3277
"221",1241,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.90227444,-83.95437089,"adult","uncertain",25,29,"population","CTmax",47.58571429,48.38356164,"std_err",0.074746936,0.081905896,8,8,"raw_data","NA",29.65,-0.2,14.975,29.85,"upper",0.211416261274068,0.231664857923041,3.40077227526502,0.6114141271316,3277
"222",1236,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17067925,-84.56658413,"adult","uncertain",27,29,"population","CTmax",47.15662651,47.575,"std_err",0.052785829,0.077080839,9,8,"raw_data","NA",29.2,-4.48,12.4,33.68,"upper",0.158357487,0.218017535825794,2.10561079098805,0.366511017085386,3277
"223",1237,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.14369861,-84.53361524,"adult","uncertain",27,29,"population","CTmax",47.475,47.26315789,"std_err",0.068839843,0.092467958,8,8,"raw_data","NA",29.525,-4.15,12.725,33.675,"upper",0.194708479204469,0.261538880577092,-0.868552605654186,0.273574488399646,3277
"224",1238,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.5462519,-81.3760195,"adult","uncertain",27,29,"population","CTmax",47.50505051,47.43333333,"std_err",0.05984543,0.083688382,10,10,"raw_data","NA",25.78,-6.04,9.56,31.82,"upper",0.189247866352171,0.264645900814238,-0.298533748768788,0.202228059978849,3277
"225",1239,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.5106732,-81.60999774,"adult","uncertain",27,29,"population","CTmax",47.85714286,47.8045977,"std_err",0.081478832,0.083108352,9,9,"raw_data","NA",26.76,-5.46,10.38,32.22,"upper",0.244436496,0.249325056,-0.202664131040498,0.223363131944733,3277
"226",1240,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.74412505,-83.79208736,"adult","uncertain",27,29,"population","CTmax",48.06666667,47.95402299,"std_err",0.081802417,0.10457082,9,9,"raw_data","NA",29,-0.65,14.375,29.65,"upper",0.245407251,0.31371246,-0.380862222842128,0.22625155646634,3277
"227",1241,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_urban",35.90227444,-83.95437089,"adult","uncertain",27,29,"population","CTmax",48.13432836,48.38356164,"std_err",0.101760892,0.081905896,7,8,"raw_data","NA",29.65,-0.2,14.975,29.85,"upper",0.269234013424102,0.231664857923041,0.939194225523535,0.297260002632368,3277
"228",1242,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_rural",39.17103226,-84.56716279,"adult","uncertain",21,23,"population","CTmin",5.821052632,5.529411765,"std_err",0.132153282,0.108559945,10,11,"raw_data","NA",29.075,-4.6,12.275,33.675,"lower",0.417905371386532,0.360052604826619,-0.720530613209593,0.203270147208429,3277
"229",1243,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cin_urban",39.14373338,-84.52685275,"adult","uncertain",21,23,"population","CTmin",4.2125,3.9,"std_err",0.207222248,0.149740977,8,7,"raw_data","NA",29.38,-4.26,12.58,33.64,"lower",0.586113027094082,0.396177386217843,-0.579577885389042,0.279054160364877,3277
"230",1244,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_rural",41.56043167,-81.36166167,"adult","uncertain",21,23,"population","CTmin",2.101123596,2.666666667,"std_err",0.135637698,0.153439055,10,8,"raw_data","NA",25.68,-6.12,9.48,31.8,"lower",0.428924062262065,0.433991185157423,1.24908439328389,0.268339217265149,3277
"231",1245,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Cle_urban",41.51092,-81.60946637,"adult","uncertain",21,23,"population","CTmin",4.315789474,4.287356322,"std_err",0.134074872,0.173727509,10,9,"raw_data","NA",26.76,-5.46,10.38,32.22,"lower",0.423981972515535,0.521182527,-0.0575085736289909,0.211198143638502,3277
"232",1246,"MS","NA","NA","Diamond_et_al_2018","10.1098/rspb.2018.0036","Temnothorax_curvispinosus","Arthropoda","ant",3,"terrestrial","direct","1","yes","2016","Knx_rural",35.72657913,-83.86933689,"adult","uncertain",21,23,"population","CTmin",3.973684211,4.795918367,"std_err",0.12838222,0.136807998,8,10,"raw_data","NA",29.22,-0.48,14.6,29.7,"lower",0.363119753383133,0.43262487580776,1.93953917259166,0.329494783389376,3277
