,primary,checked_by,needs_review,study,doi,taxon,phylum,common_name,number_of_populations,ecosystem,dispersal_mode,acclimation_time,envtl_data_reported,year,source_population,latitude,longitude,life_history_stage,sex,acclimation_temperature,measurement_level,thermal_limit_type,thermal_limit,thermal_limit_error_type,thermal_limit_error,n,figure_table,notes,max_temp,min_temp,mean_temp,temp_range,upper_lower
327,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,green_lake,51.37627778,-121.2630472,adult,uncertain,5,individual,CTmin,-0.119047619,std_err,0.5,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",22.53333333,-10.23333333,4.733333333,32.76666667,lower
328,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,Atlin_warm_spring,59.40388333,-133.5753361,adult,uncertain,10,individual,CTmin,3.833333333,std_err,1.166666667,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",16.9875,-14.0125,0.75,31,lower
329,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,liard_hot_spring,59.428525,-126.0884222,adult,uncertain,10,individual,CTmin,2.404761905,std_err,1.214285714,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",20.2625,-19.0625,0.4375,39.325,lower
330,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,green_lake,51.37627778,-121.2630472,adult,uncertain,10,individual,CTmin,2.261904762,std_err,1.19047619,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",22.53333333,-10.23333333,4.733333333,32.76666667,lower
331,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,Atlin_warm_spring,59.40388333,-133.5753361,adult,uncertain,20,individual,CTmin,4.095238095,std_err,0.880952381,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",16.9875,-14.0125,0.75,31,lower
332,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,liard_hot_spring,59.428525,-126.0884222,adult,uncertain,20,individual,CTmin,3.5,std_err,0.428571429,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",20.2625,-19.0625,0.4375,39.325,lower
333,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,green_lake,51.37627778,-121.2630472,adult,uncertain,20,individual,CTmin,2.428571429,std_err,0.80952381,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",22.53333333,-10.23333333,4.733333333,32.76666667,lower
334,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,Atlin_warm_spring,59.40388333,-133.5753361,adult,uncertain,25,individual,CTmin,8.285714286,std_err,1.523809524,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",16.9875,-14.0125,0.75,31,lower
335,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,liard_hot_spring,59.428525,-126.0884222,adult,uncertain,25,individual,CTmin,6.119047619,std_err,1.023809524,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",20.2625,-19.0625,0.4375,39.325,lower
336,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,green_lake,51.37627778,-121.2630472,adult,uncertain,25,individual,CTmin,4.785714286,std_err,1.166666667,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",22.53333333,-10.23333333,4.733333333,32.76666667,lower
337,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,Atlin_warm_spring,59.40388333,-133.5753361,adult,uncertain,5,individual,CTmax,25.84557439,std_err,0.421845574,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",16.9875,-14.0125,0.75,31,upper
338,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,liard_hot_spring,59.428525,-126.0884222,adult,uncertain,5,individual,CTmax,26.76836158,std_err,0.421845574,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",20.2625,-19.0625,0.4375,39.325,upper
339,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,green_lake,51.37627778,-121.2630472,adult,uncertain,5,individual,CTmax,26.16195857,std_err,0.342749529,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",22.53333333,-10.23333333,4.733333333,32.76666667,upper
340,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,Atlin_warm_spring,59.40388333,-133.5753361,adult,uncertain,10,individual,CTmax,26.37288136,std_err,0.975517891,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",16.9875,-14.0125,0.75,31,upper
341,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,liard_hot_spring,59.428525,-126.0884222,adult,uncertain,10,individual,CTmax,27.45386064,std_err,0.580037665,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",20.2625,-19.0625,0.4375,39.325,upper
342,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,green_lake,51.37627778,-121.2630472,adult,uncertain,10,individual,CTmax,26.18832392,std_err,0.474576271,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",22.53333333,-10.23333333,4.733333333,32.76666667,upper
343,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,Atlin_warm_spring,59.40388333,-133.5753361,adult,uncertain,20,individual,CTmax,32.14689266,std_err,0.395480226,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",16.9875,-14.0125,0.75,31,upper
344,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,liard_hot_spring,59.428525,-126.0884222,adult,uncertain,20,individual,CTmax,32.2787194,std_err,0.421845574,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",20.2625,-19.0625,0.4375,39.325,upper
345,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,green_lake,51.37627778,-121.2630472,adult,uncertain,20,individual,CTmax,32.04143126,std_err,0.421845574,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",22.53333333,-10.23333333,4.733333333,32.76666667,upper
346,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,Atlin_warm_spring,59.40388333,-133.5753361,adult,uncertain,25,individual,CTmax,35.70621469,std_err,0.448210923,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",16.9875,-14.0125,0.75,31,upper
347,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,liard_hot_spring,59.428525,-126.0884222,adult,uncertain,25,individual,CTmax,35.94350282,std_err,0.421845574,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",20.2625,-19.0625,0.4375,39.325,upper
348,JMB,NA,NA,Darveau_et_al_2012,10.1086/665539,Couesius_plumbeus,Chordata,lake_chub,3,freshwater,direct,<1,yes,2005,green_lake,51.37627778,-121.2630472,adult,uncertain,25,individual,CTmax,35.41619586,std_err,0.395480226,11,fig_1,"Study looked at the CTmin and CTmax of lake chub from three different populations: hot spring, warm sping and a lake population",22.53333333,-10.23333333,4.733333333,32.76666667,upper
349,JMB,NA,NA,Gaitan_Espitia_et_al_2013,10.1371/journal.pone.0070662,Cornu_aspersum,Arthropoda,common_garden_snail,3,terrestrial,direct,<1,yes,uncertain,La_Serena,-29.9,-71.25,adult,uncertain,20,individual,CTmin,-2.63,std_err,0.18,10,table_2,Studied the thermal tolerance and performance of an invasive land snail in Chile,30.725,10.05,20.975,20.675,lower
350,JMB,NA,NA,Gaitan_Espitia_et_al_2013,10.1371/journal.pone.0070662,Cornu_aspersum,Arthropoda,common_garden_snail,3,terrestrial,direct,<1,yes,uncertain,Constitcion,-35.33333333,-72.41666667,adult,uncertain,20,individual,CTmin,-2.59,std_err,0.23,10,table_2,Studied the thermal tolerance and performance of an invasive land snail in Chile,23.825,7.125,14.75,16.7,lower
351,JMB,NA,NA,Gaitan_Espitia_et_al_2013,10.1371/journal.pone.0070662,Cornu_aspersum,Arthropoda,common_garden_snail,3,terrestrial,direct,<1,yes,uncertain,Valdiva,-39.63333333,-73.08333333,adult,uncertain,20,individual,CTmin,-2.77,std_err,0.15,10,table_2,Studied the thermal tolerance and performance of an invasive land snail in Chile,23.2,5.125,12.9,18.075,lower
352,JMB,NA,NA,Gaitan_Espitia_et_al_2013,10.1371/journal.pone.0070662,Cornu_aspersum,Arthropoda,common_garden_snail,3,terrestrial,direct,<1,yes,uncertain,La_Serena,-29.9,-71.25,adult,uncertain,20,individual,CTmax,42.35,std_err,0.34,10,table_2,Studied the thermal tolerance and performance of an invasive land snail in Chile,30.725,10.05,20.975,20.675,upper
353,JMB,NA,NA,Gaitan_Espitia_et_al_2013,10.1371/journal.pone.0070662,Cornu_aspersum,Arthropoda,common_garden_snail,3,terrestrial,direct,<1,yes,uncertain,Constitcion,-35.33333333,-72.41666667,adult,uncertain,20,individual,CTmax,42.77,std_err,0.29,10,table_2,Studied the thermal tolerance and performance of an invasive land snail in Chile,23.825,7.125,14.75,16.7,upper
354,JMB,NA,NA,Gaitan_Espitia_et_al_2013,10.1371/journal.pone.0070662,Cornu_aspersum,Arthropoda,common_garden_snail,3,terrestrial,direct,<1,yes,uncertain,Valdiva,-39.63333333,-73.08333333,adult,uncertain,20,individual,CTmax,42.71,std_err,0.46,10,table_2,Studied the thermal tolerance and performance of an invasive land snail in Chile,23.2,5.125,12.9,18.075,upper
355,JMB,NA,NA,Wei_Guo_2006,stand_in_1,Takydromus_septentrionalis,Chordata,grass_lizard,2,terrestrial,uncertain,<1,yes,2001,Ningde,26.66666667,119.55,adult,male,24,individual,CTmin,3.58,std_err,0.17,18,table_1,Looked at the thermal tolerance of grass lizard in China,33.025,7.175,20.4,25.85,lower
356,JMB,NA,NA,Wei_Guo_2006,stand_in_1,Takydromus_septentrionalis,Chordata,grass_lizard,2,terrestrial,uncertain,<1,yes,2001,Guiyang,26.5,106.6666667,adult,male,24,individual,CTmin,3.37,std_err,0.09,18,table_1,Looked at the thermal tolerance of grass lizard in China,26.9,1.55,15.65,25.35,lower
357,JMB,NA,NA,Wei_Guo_2006,stand_in_1,Takydromus_septentrionalis,Chordata,grass_lizard,2,terrestrial,uncertain,<1,yes,2001,Ningde,26.66666667,119.55,adult,male,24,individual,CTmax,41.52,std_err,0.11,18,table_1,Looked at the thermal tolerance of grass lizard in China,33.025,7.175,20.4,25.85,upper
358,JMB,NA,NA,Wei_Guo_2006,stand_in_1,Takydromus_septentrionalis,Chordata,grass_lizard,2,terrestrial,uncertain,<1,yes,2001,Guiyang,26.5,106.6666667,adult,male,24,individual,CTmax,41.2,std_err,0.2,18,table_1,Looked at the thermal tolerance of grass lizard in China,26.9,1.55,15.65,25.35,upper
359,MWK,NA,NA,Reitzel_et_al_2013,10.3354/meps10281,Nematostella_vectensis,Cnidaria,anemone,3,ocean,planktonic,1,yes,2008,Sippewissett,41.6,-70.6,juvenile,uncertain,21,population,LD50_high,37.28,std_dev,0.14,4,figure_3,"only latitude reported, found longitude of sites on Google Maps. Latitude of sippewissett also seemed to be wrong -should be 41.55 not 41.35. also reported LD50 for two durations of thermal stress - chose the longer one (6 hrs) - based on their environmental data, shorter duration (30 min) seemed less ecologically relevant.",21.06999969,0.755999982,11.26000023,20.31399971,upper
360,MWK,NA,NA,Reitzel_et_al_2013,10.3354/meps10281,Nematostella_vectensis,Cnidaria,anemone,3,ocean,planktonic,1,yes,2008,Rhode_River,38.89,-76.54,juvenile,uncertain,21,population,LD50_high,37.85,std_dev,0.56,4,figure_4,"only latitude reported, found longitude of sites on Google Maps. Latitude of sippewissett also seemed to be wrong -should be 41.55 not 41.35. also reported LD50 for two durations of thermal stress - chose the longer one (6 hrs) - based on their environmental data, shorter duration (30 min) seemed less ecologically relevant.",27.5720005,-0.028000001,11.77200031,27.6000005,upper
361,MWK,NA,NA,Reitzel_et_al_2013,10.3354/meps10281,Nematostella_vectensis,Cnidaria,anemone,3,ocean,planktonic,1,yes,2008,Baruch,33.19,-79.2,juvenile,uncertain,21,population,LD50_high,39.01,std_dev,0.14,4,figure_5,"only latitude reported, found longitude of sites on Google Maps. Latitude of sippewissett also seemed to be wrong -should be 41.55 not 41.35. also reported LD50 for two durations of thermal stress - chose the longer one (6 hrs) - based on their environmental data, shorter duration (30 min) seemed less ecologically relevant.",29.25,12.89900017,21.94300079,16.35099983,upper
362,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,MO,31.18333333,-8.25,adult,male,23,individual,CTmax,39.029,std_dev,0.54796177,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,33.175,1.05,15.9,32.125,upper
363,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2015,SP,41.71666667,2.2,adult,male,23,individual,CTmax,39.0955,std_dev,0.71886222,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,25.25,1.775,12.5,23.475,upper
364,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2015,SE,43.55,20.75,adult,male,23,individual,CTmax,38.5725,std_dev,0.71379545,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,23.275,-6.325,7.85,29.6,upper
365,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,DE,55.93333333,10.2,adult,male,23,individual,CTmax,38.54,std_dev,0.71473956,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,19.35,-0.9,8.425,20.25,upper
366,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,SW,59.81666667,17.9,adult,male,23,individual,CTmax,38.5125,std_dev,0.42534042,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,20.325,-5.85,6.1625,26.175,upper
367,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,MO,31.18333333,-8.25,adult,male,23,individual,CTmax,38.935,std_dev,0.76133885,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,33.175,1.05,15.9,32.125,upper
368,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2015,SP,41.71666667,2.2,adult,male,23,individual,CTmax,39.319,std_dev,0.69730232,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,25.25,1.775,12.5,23.475,upper
369,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2015,SE,43.55,20.75,adult,male,23,individual,CTmax,38.6645,std_dev,0.58362276,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,23.275,-6.325,7.85,29.6,upper
370,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,DE,55.93333333,10.2,adult,male,23,individual,CTmax,38.526,std_dev,0.76741809,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,19.35,-0.9,8.425,20.25,upper
371,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,SW,59.81666667,17.9,adult,male,23,individual,CTmax,38.2926667,std_dev,0.42048385,15,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,20.325,-5.85,6.1625,26.175,upper
372,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,MO,31.18333333,-8.25,adult,male,23,individual,CTmax,38.9235,std_dev,0.82893892,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,33.175,1.05,15.9,32.125,upper
373,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2015,SP,41.71666667,2.2,adult,male,23,individual,CTmax,38.9475,std_dev,0.72281522,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,25.25,1.775,12.5,23.475,upper
374,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2015,SE,43.55,20.75,adult,male,23,individual,CTmax,38.5047368,std_dev,0.50143537,19,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,23.275,-6.325,7.85,29.6,upper
375,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,DE,55.93333333,10.2,adult,male,23,individual,CTmax,38.3045,std_dev,0.60490517,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,19.35,-0.9,8.425,20.25,upper
376,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,SW,59.81666667,17.9,adult,male,23,individual,CTmax,38.514,std_dev,0.74554396,20,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,20.325,-5.85,6.1625,26.175,upper
377,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,MO,31.18333333,-8.25,adult,male,23,individual,CTmin,-0.044,std_dev,1.38908912,15,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,33.175,1.05,15.9,32.125,lower
378,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2015,SP,41.71666667,2.2,adult,male,23,individual,CTmin,0.04866667,std_dev,1.1476116,15,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,25.25,1.775,12.5,23.475,lower
379,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2015,SE,43.55,20.75,adult,male,23,individual,CTmin,0.365,std_dev,1.73691482,14,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,23.275,-6.325,7.85,29.6,lower
380,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,DE,55.93333333,10.2,adult,male,23,individual,CTmin,-0.0366667,std_dev,0.92598725,15,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,19.35,-0.9,8.425,20.25,lower
381,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,SW,59.81666667,17.9,adult,male,23,individual,CTmin,-0.1426667,std_dev,1.77831568,15,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,20.325,-5.85,6.1625,26.175,lower
382,CH,NA,NA,Moghadam_et_al_2018,10.1002/ece3.4945,Drosophila_subobscura,Arthropoda,fruitfly,5,terrestrial,direct,2+,no,2016,MO,31.18333333,-8.25,adult,male,23,individual,CTmin,-0.5053333,std_dev,1.73785938,15,"Fig 3, data taken from Dryad Digital Repository: https://doi. org/10.5061/dryad.cm042k3",test of light cycle - 3 treatments x 5 pops,33.175,1.05,15.9,32.125,lower
